Date,A,AAPL,ABT,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AKAM,ALL,AMAT,AMD,AMGN,AMP,AMT,AMZN,AON,APA,APD,AVB,AVY,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BF-B,BIIB,BK,BMY,BR,BSX,BXP,C,CAG,CAH,CAT,CB,CBRE,CCI,CCL,CF,CHRW,CI,CIEN,CINF,CL,CLX,CMCSA,CME,CMI,CMS,CNC,CNP,COF,COP,COST,CPB,CSCO,CSX,CTAS,CTSH,CVS,CVX,D,DD,DE,DG,DGX,DHI,DHR,DIS,DOV,DRI,DTE,DUK,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMR,EOG,EQR,ETN,ETR,EXC,EXPD,EXPE,F,FCX,FDX,FE,FIS,FISV,FITB,GD,GE,GILD,GIS,GLW,GOOGL,GPC,GS,GWW,HAL,HAS,HBAN,HCA,HD,HIG,HLT,HON,HPQ,HST,HSY,HUM,IBM,ICE,IFF,INTC,INTU,IP,ITW,JBL,JCI,JNJ,JPM,KEY,KIM,KLAC,KMB,KMI,KO,KR,L,LEN,LH,LLY,LMT,LOW,LUV,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MKC,MMM,MO,MRK,MS,MSFT,MSI,MTB,MU,NEE,NEM,NI,NKE,NOC,NSC,NTAP,NTRS,NUE,NVDA,OKE,OMC,ORCL,OXY,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PLD,PNC,PNW,PPG,PPL,PRU,PSA,PTC,QCOM,RF,RL,ROK,SBUX,SCHW,SHW,SLB,SNA,SNDK,SO,SPG,SPGI,SRE,STT,STZ,SWK,SYK,SYY,T,TAP,TEL,TER,TGT,TJX,TMO,TPR,TROW,TRV,TSN,TT,TXN,TXT,UNH,UNP,UPS,USB,VLO,VMC,VRSN,VZ,WAT,WFC,WM,WMB,WMT,WY,XEL,XOM,YUM
2002-02-06,3709593.0,597576000.0,10330788.0,5288800.0,3785900.0,1893500.0,2189230.0,2796800.0,683900.0,1179600.0,6658900.0,4682800.0,341030.0,,,5041700.0,32290000.0,5612800.0,11302200.0,,,,770100.0,4927440.0,844802.0,,679400.0,7217640.0,597500.0,3395100.0,13978000.0,4694734.0,6513525.0,2403946.0,3111000.0,979688.0,,3807657.0,10895800.0,0.0,3349800.0,,1578020.0,2880071.0,3026000.0,5246800.0,2065500.0,,,1075400.0,0.0,,1537200.0,3808957.0,475067.0,5850800.0,1917700.0,1033923.0,,2072800.0,797400.0,571200.0,2601186.0,4791500.0,3257964.0,4974300.0,1191400.0,112316300.0,16470000.0,3192800.0,,4257200.0,5351000.0,2128800.0,6038854.0,2655200.0,0.0,,,5561516.0,6953573.0,1155690.0,1195939.0,520995.0,4108358.0,2468800.0,,,981400.0,763200.0,681400.0,3113300.0,,5502800.0,1988400.0,2592100.0,1761200.0,3592200.0,2115898.0,,,13747200.0,3224800.0,1559100.0,1781900.0,,6556000.0,1330400.0,2458000.0,6929480.0,,21753200.0,16344500.0,,989600.0,,881100.0,12991600.0,1539600.0,1291100.0,0.0,4306900.0,1078400.0,0.0,3879106.0,23669518.0,,2090200.0,1682900.0,6976611.0,,640900.0,51612200.0,6057600.0,1921308.0,1799600.0,3156300.0,55962789.0,7157900.0,19514500.0,1025000.0,,13184900.0,1483355.0,0.0,15027600.0,9564800.0,1141800.0,,,2384500.0,4581400.0,6242800.0,1536500.0,5243638.0,1232340.0,4937000.0,,1851800.0,1571800.0,,3611800.0,2082208.0,,4723961.0,4855300.0,4238007.0,6216200.0,66103000.0,4577288.0,,11592900.0,6128000.0,11861300.0,2463306.0,9764800.0,2430769.0,1848700.0,9159300.0,2061900.0,1998800.0,1242528000.0,,3603600.0,39840500.0,2709221.0,2519600.0,4215291.0,1581000.0,1749000.0,9061000.0,10889612.0,,7234000.0,4104000.0,952950.0,1745200.0,,1425400.0,461700.0,2180000.0,3196264.0,,,769320.0,26281600.0,670388.0,,625400.0,13810000.0,5266100.0,7668600.0,5708600.0,224900.0,,1409800.0,,1044400.0,1534800.0,1863300.0,,499700.0,2739200.0,2123300.0,14142836.0,412800.0,,2131400.0,3834000.0,6720000.0,634600.0,,1824000.0,1689000.0,,,9505800.0,1334600.0,4558400.0,4027200.0,,5244800.0,,486900.0,,9764681.0,964100.0,11505200.0,3607100.0,9999019.0,19263600.0,1185800.0,2494200.0,10385500.0,4429500.0
2002-02-07,2612443.0,347832800.0,6444184.0,6868600.0,3846300.0,998300.0,1671239.0,2820400.0,462900.0,1643400.0,6184600.0,3369200.0,480230.0,,,4058000.0,41045600.0,6248400.0,9009800.0,,,,663600.0,1821540.0,703407.0,,372900.0,5569633.0,664900.0,2139500.0,13316800.0,3965514.0,7179750.0,1032610.0,3046800.0,729375.0,,2495953.0,10711900.0,0.0,1890800.0,,1611240.0,1549710.0,1661400.0,2981600.0,2657100.0,,,1694600.0,0.0,,1830600.0,1873300.0,280035.0,6470200.0,1034100.0,516962.0,,1888400.0,482600.0,98400.0,1699526.0,4802100.0,3195523.0,4855100.0,546000.0,160137000.0,10816200.0,3057200.0,,6193400.0,6443800.0,943400.0,3950897.0,4017200.0,0.0,,,5915620.0,10490725.0,748282.0,1567793.0,490093.0,2890610.0,1418400.0,,,741200.0,463500.0,379600.0,4714200.0,,3505400.0,2368400.0,1915000.0,1586000.0,3148600.0,2643331.0,,,17728700.0,2876000.0,2399000.0,791100.0,,5310000.0,1541300.0,2887200.0,4998313.0,,9231200.0,7487800.0,,443500.0,,406100.0,10253200.0,5848200.0,654300.0,0.0,4905900.0,1248100.0,0.0,4528146.0,13554851.0,,1656800.0,2021400.0,7587475.0,,473800.0,46596000.0,6522400.0,1728245.0,2890200.0,2282700.0,31132645.0,6952400.0,17090600.0,1145000.0,,14764400.0,1016091.0,0.0,8603800.0,8176000.0,4067100.0,,,2471000.0,2205700.0,9660800.0,1632200.0,4175001.0,1409299.0,3398200.0,,1232600.0,1118800.0,,3089700.0,2307730.0,,3107447.0,4889600.0,4635409.0,6745000.0,63314000.0,3975194.0,,9612200.0,7709600.0,8457700.0,2444982.0,14716000.0,1818484.0,1052600.0,9290500.0,1282300.0,1311200.0,964476000.0,,2246200.0,34368100.0,1624322.0,2135400.0,5238928.0,1240500.0,1328400.0,4580100.0,15839301.0,,5265400.0,4238400.0,1925250.0,1886800.0,,1135900.0,495500.0,1340600.0,1324028.0,,,481520.0,25089800.0,1280157.0,,702000.0,14914000.0,5039200.0,5464500.0,4214400.0,117400.0,,1318600.0,,1045600.0,1512400.0,1331900.0,,595800.0,2387200.0,1773800.0,11429033.0,1378800.0,,2070100.0,6182700.0,38371200.0,931200.0,,936200.0,2407100.0,,,11630500.0,1967400.0,5109200.0,2704400.0,,4584400.0,,190200.0,,7324400.0,453700.0,8991000.0,2698600.0,5835746.0,25257900.0,1818100.0,2852500.0,9027100.0,2782556.0
2002-02-08,4329047.0,355331200.0,8815977.0,4220600.0,6569900.0,956800.0,1356763.0,1467600.0,321400.0,727700.0,4409900.0,2893000.0,496150.0,,,2881900.0,45982600.0,8707800.0,10209600.0,,,,1173600.0,1668030.0,673139.0,,507100.0,4960242.0,598000.0,2557500.0,11691800.0,3788226.0,5985225.0,1814498.0,1628100.0,900000.0,,1931989.0,7160200.0,0.0,7459400.0,,1526980.0,1744773.0,1337700.0,2533600.0,2015800.0,,,1655900.0,0.0,,3315900.0,1529186.0,392270.0,4806400.0,1306300.0,359792.0,,1768800.0,1234900.0,8400.0,1173310.0,3133400.0,2703601.0,3095700.0,472300.0,121511000.0,15697800.0,3548000.0,,4102000.0,4865800.0,957600.0,7336732.0,4385000.0,0.0,,,5862058.0,10158236.0,845099.0,1427509.0,853520.0,1558883.0,1555600.0,,,443000.0,2109500.0,428800.0,2160300.0,,3988800.0,4426800.0,1447200.0,1541200.0,2187800.0,2006542.0,,,6364400.0,2496600.0,1703900.0,854300.0,,6391600.0,1633100.0,3003200.0,4739530.0,,4554600.0,19893000.0,,427700.0,,289700.0,18151000.0,3546200.0,538900.0,0.0,4789000.0,957200.0,0.0,12121984.0,21388466.0,,821400.0,1555400.0,8723012.0,,264200.0,60722800.0,6358600.0,2451881.0,1639200.0,1743000.0,23643983.0,6542900.0,15573300.0,3158100.0,,13403400.0,1013170.0,0.0,6663800.0,4816600.0,2496000.0,,,2211800.0,1779500.0,8540200.0,1338300.0,2655824.0,1918327.0,4110800.0,,1421200.0,684600.0,,2307500.0,1580898.0,,8968086.0,3754600.0,5242725.0,5752000.0,61283000.0,4235860.0,,6972900.0,5515200.0,9440000.0,2602008.0,9759200.0,1900387.0,1018900.0,9333800.0,1046800.0,1291200.0,1871292000.0,,1769600.0,35752800.0,2426149.0,1602300.0,6496453.0,4387600.0,2800800.0,4424500.0,13169203.0,,5373800.0,2827200.0,1446150.0,1672000.0,,1391600.0,339400.0,1339200.0,1249732.0,,,1035520.0,113367200.0,457419.0,,493400.0,11180800.0,3155300.0,1406700.0,3958200.0,138400.0,,1259000.0,,1406600.0,939200.0,950500.0,,1157400.0,1851800.0,3530300.0,10726121.0,667600.0,,2318200.0,4332600.0,29768000.0,1529800.0,,1433600.0,1562700.0,,,12388300.0,1739800.0,4526400.0,2756400.0,,3188200.0,,216400.0,,5152099.0,954900.0,7558800.0,3177800.0,8268155.0,19136400.0,769000.0,2187300.0,8731100.0,2774767.0
2002-02-11,2868137.0,398602400.0,9049882.0,5572800.0,3975700.0,1036100.0,1080114.0,3433600.0,411400.0,685900.0,4219400.0,3485200.0,202200.0,,,1635600.0,41281600.0,6207000.0,8532200.0,,,,823800.0,2514120.0,1690684.0,,541700.0,5475037.0,717800.0,3976900.0,10368000.0,2410053.0,4445775.0,1821017.0,1945800.0,823125.0,,1999819.0,5255200.0,0.0,4383800.0,,1105010.0,1192223.0,1620300.0,3458800.0,1183000.0,,,2083600.0,0.0,,1702200.0,2894514.0,248063.0,3361400.0,1233300.0,467346.0,,2260800.0,659100.0,36000.0,1167616.0,5094500.0,3181618.0,4581200.0,382200.0,77809800.0,13122000.0,1720800.0,,4404400.0,4952200.0,1263000.0,7307010.0,3521800.0,0.0,,,6725596.0,7725900.0,1019937.0,2197058.0,493265.0,1936901.0,1898400.0,,,1270800.0,1076300.0,989700.0,1089500.0,,3775600.0,2796400.0,2440400.0,1942800.0,2134000.0,2072717.0,,,7975900.0,1817400.0,2101700.0,1460200.0,,6990400.0,1864200.0,1426800.0,3290330.0,,3691800.0,15927800.0,,418500.0,,492000.0,28656200.0,1713300.0,834900.0,0.0,5716600.0,897600.0,0.0,6231098.0,11736660.0,,1551400.0,1030200.0,6560407.0,,353600.0,37651700.0,5422800.0,4107742.0,2356600.0,1350200.0,15461548.0,4444000.0,12952700.0,1187100.0,,10304200.0,1645228.0,0.0,9030800.0,4345600.0,2242200.0,,,2185100.0,2089200.0,6432800.0,3087800.0,6378998.0,2335745.0,2654000.0,,767700.0,653800.0,,4232800.0,2001648.0,,5282254.0,3439800.0,4280346.0,4161400.0,50899600.0,3345571.0,,7474900.0,3568800.0,7928100.0,1651705.0,11110400.0,2795351.0,905400.0,13179100.0,1335900.0,1635600.0,1249224000.0,,1310400.0,27446200.0,1363587.0,1529800.0,3192413.0,1187200.0,1049200.0,3248200.0,8097460.0,,5318000.0,1830000.0,920400.0,2509600.0,,860700.0,234100.0,2012200.0,1160833.0,,,652600.0,52587400.0,606312.0,,728000.0,11877600.0,2253800.0,1920600.0,6165600.0,218300.0,,907000.0,,1441800.0,979800.0,965700.0,,772900.0,1150200.0,3126400.0,6931272.0,500800.0,,2559600.0,3466500.0,21265600.0,1063800.0,,947800.0,859200.0,,,10048900.0,2534400.0,5208400.0,2814000.0,,3882500.0,,233200.0,,4420104.0,815600.0,7149000.0,3166000.0,4787046.0,25503000.0,1665900.0,2520700.0,8757900.0,2643456.0
2002-02-12,3290193.0,224280000.0,8258170.0,4280000.0,2692700.0,1340000.0,1308091.0,2184400.0,725100.0,1457300.0,3034200.0,2994600.0,182290.0,,,1239000.0,47047800.0,7170300.0,11649900.0,,,,2990300.0,1975890.0,987494.0,,398000.0,5196847.0,669100.0,4444100.0,12272000.0,4892089.0,4883850.0,2133408.0,1755300.0,661875.0,,1845573.0,5045500.0,0.0,4631200.0,,1023000.0,1878284.0,1201300.0,4191200.0,2560500.0,,,2305700.0,0.0,,1336500.0,2521100.0,223367.0,4608400.0,2405800.0,326502.0,,1106400.0,481500.0,49200.0,1105694.0,4064300.0,3601916.0,3505500.0,356500.0,62451400.0,11140200.0,7475600.0,,5519200.0,5228600.0,1528400.0,3893467.0,4767800.0,0.0,,,8990671.0,9804359.0,748729.0,1776541.0,490563.0,2640567.0,1908000.0,,,519200.0,619200.0,544700.0,1414700.0,,4312200.0,2726400.0,1100800.0,1213200.0,3117200.0,5264510.0,,,5553100.0,1895800.0,1638700.0,1109100.0,,5399600.0,1363300.0,1371600.0,3407348.0,,3416600.0,12689500.0,,384500.0,,355700.0,14333600.0,1841400.0,950000.0,0.0,4844800.0,414600.0,0.0,4425649.0,14514263.0,,718800.0,1778400.0,4769551.0,,734200.0,37593400.0,3815000.0,4090181.0,2047000.0,3512500.0,13833572.0,4910200.0,7807600.0,1171800.0,,8587300.0,967487.0,0.0,6057000.0,5406800.0,2057100.0,,,2318200.0,1977100.0,3332800.0,1866700.0,4582632.0,1005878.0,2965700.0,,843200.0,2135600.0,,3667000.0,2239063.0,,3237094.0,3327200.0,6067815.0,4659100.0,44973800.0,3271774.0,,6284400.0,7094400.0,5503300.0,1976193.0,3904800.0,2383619.0,735900.0,14157200.0,620200.0,2207600.0,1216500000.0,,2918000.0,27703500.0,2267496.0,1479000.0,2680594.0,1094000.0,1254000.0,3233000.0,9450269.0,,7664400.0,2060400.0,1031550.0,2212800.0,,738800.0,362500.0,1547800.0,1756496.0,,,781400.0,25137800.0,639029.0,,527400.0,6969600.0,2217500.0,1512300.0,7092000.0,223500.0,,1575900.0,,2770600.0,1375600.0,779000.0,,481400.0,647200.0,2173300.0,8670611.0,520400.0,,2305100.0,3063900.0,7831200.0,810800.0,,750800.0,714900.0,,,9444400.0,1997400.0,6916400.0,3168000.0,,3064600.0,,216500.0,,4367620.0,927200.0,5224400.0,3916300.0,7922473.0,15970800.0,2187700.0,2258500.0,7334000.0,5035976.0
2002-02-13,2943629.0,312872000.0,8556009.0,6425600.0,2654200.0,689000.0,1662287.0,2956000.0,837200.0,799600.0,2949700.0,6249600.0,335805.0,,,2885800.0,79141000.0,5147700.0,7756800.0,,,,1084700.0,3181710.0,994844.0,,274600.0,6425797.0,570200.0,5587900.0,12995800.0,4082049.0,5131575.0,2046314.0,2921700.0,487500.0,,2590954.0,8191500.0,0.0,5892200.0,,1380780.0,946916.0,1312900.0,4430200.0,5979700.0,,,1753100.0,0.0,,2391300.0,2083571.0,216972.0,2927600.0,864200.0,347309.0,,1247200.0,619600.0,837600.0,986240.0,2658600.0,3094253.0,4061200.0,950400.0,59732100.0,11444400.0,5960800.0,,3448000.0,4955800.0,1007200.0,3545194.0,2503600.0,0.0,,,9810764.0,7262038.0,963696.0,1603535.0,252508.0,2088166.0,1926600.0,,,885600.0,543100.0,665000.0,931100.0,,3092400.0,2482000.0,1143300.0,1829600.0,2272400.0,3178895.0,,,8080300.0,1994400.0,2537300.0,824000.0,,3894400.0,1125600.0,1517000.0,3914355.0,,3310000.0,14267400.0,,446100.0,,506500.0,13015800.0,1479100.0,816100.0,0.0,6119500.0,646800.0,0.0,3937422.0,14681174.0,,828600.0,1109300.0,5320897.0,,716700.0,36786800.0,5816200.0,4168348.0,1288800.0,2373900.0,20478084.0,7287500.0,20457300.0,902500.0,,18741800.0,1029650.0,0.0,7968400.0,5840600.0,2514300.0,,,1908700.0,2226100.0,7898200.0,1191100.0,11689573.0,1225967.0,4306500.0,,833200.0,1706400.0,,3085500.0,1299276.0,,3549728.0,3943000.0,5761275.0,6351900.0,54168600.0,1812751.0,,11506900.0,2946400.0,4036200.0,1380917.0,7305600.0,3465855.0,1250600.0,24211500.0,711100.0,2697600.0,1230432000.0,,3246000.0,24804300.0,2672898.0,1695200.0,2570484.0,1364100.0,660400.0,2950200.0,9747076.0,,5163600.0,5197200.0,924900.0,2176400.0,,855000.0,442800.0,1070000.0,1280438.0,,,773360.0,21881000.0,608411.0,,558300.0,6659600.0,4706100.0,2354400.0,6133400.0,213000.0,,1136400.0,,1473800.0,1463400.0,1131200.0,,348200.0,1491000.0,1367400.0,8397602.0,639200.0,,3571800.0,3838300.0,12543200.0,762900.0,,725000.0,1769400.0,,,9547800.0,1163400.0,4550400.0,4421600.0,,2477400.0,,150600.0,,5494245.0,758300.0,6251200.0,5835700.0,6438788.0,19198800.0,1246100.0,1427500.0,10065900.0,5987977.0
2002-02-14,3103700.0,260170400.0,6181766.0,5822400.0,3226800.0,956300.0,1705159.0,1772400.0,504400.0,676400.0,3801400.0,5878200.0,251840.0,,,1664300.0,46257000.0,5040200.0,8977000.0,,,,1184300.0,2523780.0,616711.0,,386800.0,6504056.0,654100.0,3145300.0,13994000.0,3558653.0,4186350.0,1264816.0,2529000.0,450000.0,,1015759.0,4078800.0,0.0,6221200.0,,1191620.0,2043535.0,1246600.0,2681400.0,4759900.0,,,876000.0,0.0,,1449600.0,2376086.0,188307.0,2371800.0,604700.0,506398.0,,777600.0,292000.0,139200.0,1514709.0,2994500.0,4248629.0,3809800.0,1000400.0,53623000.0,16844400.0,5240400.0,,3349000.0,6171800.0,922600.0,3755266.0,2605800.0,0.0,,,8945441.0,6929346.0,708004.0,1449155.0,344393.0,1841852.0,2864600.0,,,867800.0,373200.0,706000.0,1197000.0,,2510600.0,3496400.0,1047900.0,1523200.0,1134400.0,2068791.0,,,7825800.0,8021800.0,842600.0,272100.0,,4074800.0,1203200.0,1209000.0,4251511.0,,2455000.0,8802800.0,,308500.0,,455300.0,8858000.0,3245900.0,653200.0,0.0,5358500.0,1282200.0,0.0,3841602.0,21178836.0,,795400.0,840300.0,6083850.0,,420800.0,44874100.0,14269600.0,3170163.0,1823200.0,1272400.0,22824279.0,7137300.0,17197200.0,1036600.0,,13321400.0,946105.0,0.0,8097800.0,8133000.0,2058000.0,,,2835700.0,2078800.0,5056000.0,3936200.0,3741625.0,1006902.0,4358900.0,,1104000.0,1974600.0,,2188600.0,1907624.0,,3789167.0,3949700.0,6589719.0,4967700.0,57267000.0,1652830.0,,8522700.0,6715200.0,5014900.0,1638726.0,5942400.0,1476923.0,1210500.0,14940400.0,782900.0,3112000.0,1225692000.0,,2852000.0,31951400.0,1440409.0,2322300.0,3092175.0,773000.0,937400.0,3113000.0,11878475.0,,4693600.0,3652800.0,722550.0,2630000.0,,1025400.0,372200.0,1200400.0,1290960.0,,,1111200.0,19634800.0,1388431.0,,547300.0,8359200.0,5181600.0,2228700.0,5633600.0,264300.0,,1175300.0,,1117800.0,530200.0,1245400.0,,196300.0,2366000.0,1837900.0,8483662.0,1500200.0,,2771400.0,3187600.0,9522400.0,1126400.0,,603200.0,1100900.0,,,13461800.0,1167600.0,6866400.0,4760800.0,,3083300.0,,98200.0,,4729893.0,791600.0,7218800.0,4052500.0,3724730.0,17958000.0,830800.0,1156600.0,10044600.0,4250340.0
2002-02-15,2813195.0,260187200.0,11738003.0,6719200.0,4352400.0,817600.0,1186159.0,1967200.0,425700.0,1019400.0,29962400.0,3059800.0,404960.0,,,3321700.0,33018000.0,7334500.0,11526800.0,,,,764800.0,2332470.0,1170074.0,,497500.0,4667428.0,484600.0,3735900.0,15111200.0,3767422.0,3732525.0,1453476.0,2784000.0,724688.0,,1946423.0,3466500.0,0.0,2931000.0,,2001360.0,1818018.0,2231500.0,3135600.0,2992200.0,,,1630400.0,0.0,,1540500.0,2112143.0,213224.0,3170000.0,1178100.0,728228.0,,1698400.0,304500.0,963600.0,998458.0,4105600.0,3706334.0,4543700.0,1019800.0,62729700.0,20070000.0,5503200.0,,2901000.0,5146800.0,1562200.0,6786448.0,2540400.0,0.0,,,6672629.0,6691232.0,951314.0,1559235.0,354263.0,1794814.0,2378400.0,,,1109400.0,456100.0,442500.0,610200.0,,4686800.0,3966400.0,1033600.0,2529600.0,1553000.0,2402187.0,,,4281300.0,3593800.0,1005200.0,533500.0,,2951600.0,2399900.0,2217800.0,4613394.0,,2194800.0,6520000.0,,326200.0,,472600.0,52950400.0,1308700.0,632300.0,0.0,5937600.0,1261300.0,0.0,3866864.0,20710911.0,,1076000.0,757700.0,19042012.0,,288900.0,47587600.0,5323000.0,3751171.0,2178800.0,1688600.0,15999660.0,6148300.0,16647400.0,967200.0,,8723900.0,1869160.0,0.0,12432600.0,5895000.0,2129100.0,,,1925500.0,3949800.0,6650400.0,5284800.0,2960046.0,2374209.0,3739900.0,,1056800.0,2330600.0,,2584200.0,1702747.0,,5365974.0,7100300.0,7360104.0,4573800.0,50179800.0,2960141.0,,8242900.0,4373600.0,6554700.0,2368377.0,7847200.0,6957609.0,1142900.0,10257700.0,621400.0,4659200.0,3988548000.0,,2792600.0,35977500.0,2028262.0,2354100.0,3348084.0,768400.0,952400.0,4848200.0,10044093.0,,8906000.0,4419600.0,498300.0,2286800.0,,812100.0,164300.0,1740000.0,951900.0,,,886280.0,40053600.0,536434.0,,350600.0,6078000.0,4571900.0,2118900.0,5458400.0,153600.0,,1832500.0,,1520800.0,790200.0,1608000.0,,501900.0,1925800.0,1305800.0,8481676.0,429200.0,,2979800.0,2447400.0,10073600.0,592300.0,,602800.0,977500.0,,,10433600.0,821000.0,5624800.0,3148000.0,,3374200.0,,212200.0,,5091943.0,1148500.0,7943000.0,2592100.0,4288886.0,21772800.0,1266900.0,8032700.0,10471300.0,3652210.0
2002-02-19,2347661.0,390258400.0,7151467.0,7398200.0,3034400.0,1202700.0,1436580.0,2229600.0,1272200.0,796000.0,21070900.0,3024400.0,278460.0,,,1738900.0,39878800.0,5273100.0,7038500.0,,,,1255800.0,2541630.0,989656.0,,294400.0,4455844.0,393900.0,5718300.0,13777200.0,3404745.0,11907675.0,904055.0,1680000.0,379688.0,,3930299.0,4375400.0,0.0,3906800.0,,2302710.0,1718559.0,1330000.0,3483600.0,1635300.0,,,1116700.0,0.0,,1716600.0,3494700.0,197348.0,2722200.0,1486800.0,910364.0,,920400.0,428300.0,31200.0,1011151.0,2430900.0,3156956.0,5246300.0,1277200.0,58196000.0,10198800.0,5128400.0,,6401000.0,4331400.0,1682600.0,8040498.0,3414000.0,0.0,,,7560567.0,7596351.0,1813867.0,1675691.0,476228.0,1681122.0,1491400.0,,,1263800.0,315700.0,444500.0,856800.0,,3618600.0,2703200.0,826800.0,1139200.0,1312400.0,1548369.0,,,7306200.0,2677400.0,1404100.0,846000.0,,5323600.0,1616600.0,1573400.0,3536468.0,,3725400.0,7432400.0,,207700.0,,613300.0,14574600.0,612000.0,897100.0,0.0,5684900.0,929800.0,0.0,5678323.0,15208333.0,,696000.0,1010100.0,14012111.0,,216500.0,44224000.0,9056000.0,3304547.0,2236400.0,1435500.0,9559221.0,5012900.0,13378500.0,881600.0,,8840300.0,1437463.0,0.0,6432600.0,5455400.0,975900.0,,,1636300.0,2491700.0,5885800.0,2257200.0,1412549.0,2564711.0,5129500.0,,890100.0,747600.0,,2549800.0,1215126.0,,4741422.0,4609500.0,4251946.0,7618200.0,52262600.0,2811469.0,,6678300.0,3984800.0,30776900.0,1599024.0,6598400.0,3391035.0,1005600.0,11004400.0,1451800.0,2459600.0,1972524000.0,,3496600.0,46342700.0,2614655.0,2607900.0,4073288.0,853000.0,1546600.0,4083800.0,8580087.0,,5697000.0,3414000.0,616350.0,2866800.0,,2209700.0,266100.0,1010000.0,1067211.0,,,1202680.0,35042400.0,588410.0,,364400.0,7352800.0,6553700.0,2024700.0,5462200.0,179800.0,,1336200.0,,1623400.0,1066200.0,1629400.0,,329400.0,983000.0,1348100.0,9521678.0,543400.0,,1994200.0,3571400.0,9128800.0,1234200.0,,1981200.0,632700.0,,,11653500.0,953800.0,2720800.0,3106000.0,,4936700.0,,92500.0,,6245589.0,1067900.0,8382200.0,2309500.0,3781281.0,27181800.0,1153000.0,3986000.0,9863600.0,4594195.0
2002-02-20,7024950.0,285443200.0,6929815.0,6567400.0,3721500.0,1290800.0,1653965.0,2800000.0,1051600.0,727400.0,25251800.0,3880000.0,323075.0,,,2175900.0,41960000.0,5349900.0,9055500.0,,,,453800.0,2359140.0,1203694.0,,348800.0,4984462.0,794800.0,5053200.0,14379400.0,2667609.0,10549350.0,1269119.0,3210300.0,725625.0,,2213971.0,4190600.0,0.0,2942600.0,,2198590.0,3137713.0,1347300.0,5018600.0,1366700.0,,,1428700.0,0.0,,1605600.0,1846429.0,272648.0,2535200.0,924000.0,423812.0,,1674800.0,455700.0,363600.0,1334638.0,2183600.0,2989047.0,3032500.0,983400.0,74671800.0,20539800.0,3676000.0,,2511600.0,4703800.0,2138400.0,5061205.0,3290200.0,0.0,,,6421483.0,10832438.0,1858323.0,1580714.0,828023.0,2643320.0,1758800.0,,,792400.0,465600.0,284400.0,1336600.0,,4607800.0,3503200.0,1085500.0,3726800.0,1284000.0,1992242.0,,,7216700.0,2683600.0,1479500.0,933500.0,,3839200.0,1795600.0,1793200.0,4592256.0,,4478800.0,7393600.0,,246600.0,,401000.0,7431600.0,720600.0,710000.0,0.0,8007300.0,985500.0,0.0,6669245.0,11759341.0,,1563800.0,994600.0,15193359.0,,299100.0,63430900.0,10088000.0,6628046.0,1924600.0,1128700.0,9520703.0,5536600.0,14369600.0,1062500.0,,14851700.0,1601109.0,0.0,7912000.0,8535400.0,1775400.0,,,2887700.0,2884400.0,6601000.0,5048500.0,2563356.0,2483799.0,3675000.0,,1111100.0,636600.0,,7129600.0,1892814.0,,4334304.0,5744700.0,7617807.0,7850100.0,50492000.0,5209620.0,,9194900.0,14672000.0,8948200.0,2530239.0,6187200.0,3558384.0,1082900.0,8534100.0,759100.0,1581600.0,1838736000.0,,2853800.0,42658600.0,1732666.0,1827100.0,4433231.0,962100.0,913400.0,4527400.0,10850192.0,,6732200.0,5149200.0,780600.0,2421600.0,,1946700.0,385100.0,1228600.0,1020399.0,,,484600.0,46179400.0,817429.0,,481200.0,7732400.0,5985400.0,2606400.0,5197200.0,171700.0,,1222900.0,,925600.0,531400.0,1953700.0,,639200.0,648800.0,2266300.0,8222702.0,400200.0,,4610400.0,3725600.0,12923200.0,1140400.0,,2225400.0,1092800.0,,,14415600.0,1342600.0,7030800.0,3794800.0,,2827300.0,,204700.0,,6041546.0,624600.0,8893200.0,1966100.0,4728042.0,24582300.0,1529000.0,2660800.0,7279900.0,4667083.0
